index,model,suffix,train_spearman,val_spearman,test_spearman,train_rmse,val_rmse,test_rmse,train_mae,val_mae,test_mae,train_id,val_id,test_id,embedding,strategy
10,RandomForest,0,0.9241857734240357,0.148015378915105,0.34806677625237986,0.07304979698788211,0.14451565725866417,0.15992944738811107,0.05492070386070388,0.1119846325741707,0.1250580035977095,part_1,part_0,part_2,eve,CV
11,MLP,0,0.5088482157069882,0.14518923302973288,0.33071454899219715,0.14651280527393792,0.17591270754412947,0.19401499557237578,0.11478915809673929,0.13524082822604455,0.14403818036969157,part_1,part_0,part_2,eve,CV
12,KNN,0,0.5413888433012412,0.4189536289397746,0.17251469805095712,0.14111894268508385,0.15718339482223667,0.14975472615535412,0.10815444015444016,0.1207686274509804,0.11265982404692082,part_1,part_2,part_0,eve,CV
13,Ridge,0,0.5058500559339449,0.4201061927403801,0.12623370880070764,0.14577795904150662,0.1587943575872349,0.15328181470072946,0.11610910746458607,0.12483534275837338,0.11697363252661172,part_1,part_2,part_0,eve,CV
14,RandomForest,0,0.9241857734240357,0.34806677625237986,0.148015378915105,0.07304979698788211,0.15992944738811107,0.14451565725866417,0.05492070386070388,0.1250580035977095,0.1119846325741707,part_1,part_2,part_0,eve,CV
15,MLP,0,0.5088302481711812,0.33071454899219715,0.14522632354515586,0.14651408177214092,0.1940093660656889,0.17591737531580293,0.11478691856706791,0.14403372662508993,0.13524305433671227,part_1,part_2,part_0,eve,CV
16,KNN,0,0.4651497011120984,0.1305407330263507,0.2082480952798099,0.14980970517528525,0.1458554814406221,0.16529680523952608,0.12528313725490198,0.11801759530791789,0.1364277992277992,part_2,part_0,part_1,eve,CV
17,Ridge,0,0.4621563040142112,0.09280834186095448,0.272402009546642,0.15087572086075132,0.14727547237915029,0.16179398759269467,0.1277811693103943,0.12122214919804032,0.1344174734450054,part_2,part_0,part_1,eve,CV
18,RandomForest,0,0.9647117292834018,0.18406080229917482,0.32211990877257635,0.0568807790858369,0.15147717816841294,0.16600058144639288,0.04500647058823542,0.11811920821114373,0.13000791505791512,part_2,part_0,part_1,eve,CV
19,MLP,0,0.5971114352964696,0.15664732588811486,0.2581703390692756,0.13719857025360557,0.16930471914166095,0.23066701437079942,0.10617862469117563,0.1309858513932514,0.17440046809541024,part_2,part_0,part_1,eve,CV
20,KNN,0,0.4651497011120984,0.2082480952798099,0.1305407330263507,0.14980970517528525,0.16529680523952608,0.1458554814406221,0.12528313725490198,0.1364277992277992,0.11801759530791789,part_2,part_1,part_0,eve,CV
21,Ridge,0,0.4621563040142112,0.272402009546642,0.09280834186095448,0.15087572086075132,0.16179398759269467,0.14727547237915029,0.1277811693103943,0.1344174734450054,0.12122214919804032,part_2,part_1,part_0,eve,CV
