index,model,suffix,train_spearman,val_spearman,test_spearman,train_rmse,val_rmse,test_rmse,train_mae,val_mae,test_mae,train_id,val_id,test_id,embedding,strategy
12,KNN,0,0.7445108279342458,0.629025827694491,0.5502125451642161,0.2692448861086356,0.33512660696612734,0.3505089966844742,0.20005652173913044,0.259361797752809,0.2666135135135135,part_1,part_2,part_0,eve,CV
13,Ridge,0,0.6810612481800274,0.6034890780052607,0.5149964335627684,0.3005830346223894,0.34756302371615716,0.36497474232501836,0.23992892802994847,0.2872598674689067,0.29271443759585264,part_1,part_2,part_0,eve,CV
14,RandomForest,0,0.9440621313392753,0.6286141687867971,0.577189038631251,0.1170621366959705,0.3333734384787517,0.335446622974304,0.08987152173913043,0.2683793258426966,0.2598724324324324,part_1,part_2,part_0,eve,CV
15,MLP,0,0.6823018364297045,0.6295111529685813,0.5074961807048903,0.2960781028978039,0.3433769633386472,0.38808017467854045,0.22913677508509833,0.27279535199371346,0.2981403595950371,part_1,part_2,part_0,eve,CV
16,KNN,0,0.7727066799931959,0.5732567488604693,0.6016650418384959,0.27010894181688655,0.3297435121178031,0.34606202007607023,0.1950786516853932,0.2563378378378378,0.24921739130434784,part_2,part_0,part_1,eve,CV
17,Ridge,0,0.7029944642197716,0.5654348021645828,0.592149300006491,0.3098904710043017,0.3436344496138292,0.3493473904676899,0.24766815618803797,0.27721016295905343,0.27539397214464517,part_2,part_0,part_1,eve,CV
18,RandomForest,0,0.9254238647358773,0.6144655785374381,0.6382990226037946,0.14630047416692768,0.30687535191455156,0.3181635660393988,0.11262333613702157,0.2452747528863779,0.2469442200902962,part_2,part_0,part_1,eve,CV
19,MLP,0,0.7791978057756241,0.6182989953674352,0.6067059752412477,0.2614738373356316,0.3141054864491142,0.3412839910907303,0.19010364778937958,0.2458684045750597,0.2538780189238525,part_2,part_0,part_1,eve,CV
20,KNN,0,0.7110607338131338,0.5958358541700086,0.5575877611151739,0.30053248249350334,0.33984094425378525,0.3443445928842918,0.2274,0.25164130434782606,0.2696472972972973,part_2,part_1,part_0,eve,CV
21,Ridge,0,0.6657414962855728,0.5794566204845498,0.5642851147493544,0.3286005159173661,0.34612020653862097,0.34429900289166615,0.26675612820897576,0.2820959591451762,0.28601667531308095,part_2,part_1,part_0,eve,CV
22,RandomForest,0,0.9265841150007756,0.642364302620291,0.6096391482086841,0.14384494794205344,0.31514403505466904,0.30766945791340117,0.11014179154335058,0.24558919204195565,0.24634459051590302,part_2,part_1,part_0,eve,CV
23,MLP,0,0.7791978057756241,0.6067059752412477,0.6182989953674352,0.2614738373356316,0.3412839910907303,0.3141054864491142,0.19010364778937958,0.2538780189238525,0.2458684045750597,part_2,part_1,part_0,eve,CV
24,KNN,1,0.7003153535598036,0.6141816154611265,0.6076901625113644,0.2769867715643143,0.3302461236319255,0.3485751897673561,0.20996891891891895,0.2548891304347826,0.26962921348314606,part_0,part_1,part_2,eve,CV
25,Ridge,1,0.6120115733633332,0.5890953925604837,0.618370353383104,0.3067037766148468,0.3422241380256567,0.3432345845098256,0.25216392861037423,0.2745350556781306,0.2820073326678681,part_0,part_1,part_2,eve,CV
26,RandomForest,1,0.942056107083084,0.6366913686860471,0.6382749525823456,0.10757300613373533,0.32086347001692844,0.34420104298851567,0.08232702702702706,0.25125608695652174,0.2747980898876405,part_0,part_1,part_2,eve,CV
27,MLP,1,0.7326540134692592,0.6101089464784228,0.6185155378862596,0.255846807989628,0.33870571497805196,0.35963286942814976,0.19333321328201888,0.2523202663914322,0.26355626326534015,part_0,part_1,part_2,eve,CV
28,KNN,1,0.7003153535598036,0.6076901625113644,0.6141816154611265,0.2769867715643143,0.3485751897673561,0.3302461236319255,0.20996891891891895,0.26962921348314606,0.2548891304347826,part_0,part_2,part_1,eve,CV
29,Ridge,1,0.6120115733633332,0.618370353383104,0.5890953925604837,0.3067037766148468,0.3432345845098256,0.3422241380256567,0.25216392861037423,0.2820073326678681,0.2745350556781306,part_0,part_2,part_1,eve,CV
30,RandomForest,1,0.9205091491035923,0.6376413489496946,0.6260916539550561,0.13098917584407468,0.343483161648544,0.3232978656993817,0.09962126021726021,0.27662778721839965,0.25372007627517407,part_0,part_2,part_1,eve,CV
31,MLP,1,0.7326540134692592,0.6185155378862596,0.6101089464784228,0.255846807989628,0.35963286942814976,0.33870571497805196,0.19333321328201888,0.26355626326534015,0.2523202663914322,part_0,part_2,part_1,eve,CV
32,KNN,1,0.6781016205016714,0.5125898244763223,0.6393693914470183,0.3000859333446077,0.35234919334951526,0.33176907834865293,0.22766304347826086,0.27743243243243243,0.2655438202247191,part_1,part_0,part_2,eve,CV
33,Ridge,1,0.7003610480769695,0.559621118843075,0.5949573774131696,0.293604910839767,0.3339404022859494,0.3495963429723001,0.23677451717564635,0.2690086473381064,0.2845207950655761,part_1,part_0,part_2,eve,CV
34,RandomForest,1,0.9441683855747333,0.5750448473787578,0.6318431709983885,0.1184047614898922,0.33173135188631825,0.3380626590414893,0.08986630434782607,0.263386081081081,0.2725051685393259,part_1,part_0,part_2,eve,CV
35,MLP,1,0.7231774406464672,0.5647530485004498,0.6335603160746454,0.2802012587428738,0.33721977312517315,0.33601737805244275,0.21923473230953208,0.2642566715369606,0.2707284823817762,part_1,part_0,part_2,eve,CV
36,KNN,1,0.6781016205016714,0.6393693914470183,0.5125898244763223,0.3000859333446077,0.33176907834865293,0.35234919334951526,0.22766304347826086,0.2655438202247191,0.27743243243243243,part_1,part_2,part_0,eve,CV
37,Ridge,1,0.7003610480769695,0.5949573774131696,0.559621118843075,0.293604910839767,0.3495963429723001,0.3339404022859494,0.23677451717564635,0.2845207950655761,0.2690086473381064,part_1,part_2,part_0,eve,CV
