index,model,seed,suffix,train_spearman,val_spearman,test_spearman,train_rmse,val_rmse,test_rmse,train_mae,val_mae,test_mae,embedding,strategy
0,KNN,0,,0.4217802337942381,0.21682170365840167,0.2967997480000093,0.14236126621063758,0.15724220246085907,0.15679544369270013,0.1128374707259953,0.12537276995305166,0.12340837209302326,esm_2,random
1,Ridge,0,,0.6450809840572979,0.35368170842645924,0.3941773963762372,0.12215007767120377,0.14895112700310606,0.15263857951955143,0.09751301529521358,0.12026909616834876,0.1211925880485078,esm_2,random
2,RandomForest,0,,0.9774690814890277,0.41752327745413625,0.4566030655745599,0.05250156844986216,0.14913228164813097,0.14827204620577175,0.04238629976580816,0.12122887323943664,0.1202569767441861,esm_2,random
3,KNN,1,,0.5681004614471692,0.3244353480307195,0.26332604220052386,0.136739388698157,0.1458280549011202,0.16298801496814364,0.10365573770491804,0.11310798122065727,0.12464651162790698,esm_2,random
4,Ridge,1,,0.5283036434022439,0.3051599797176054,0.3462192875283834,0.14071312813637302,0.14356793492946396,0.15190662369292035,0.11356156839757575,0.11503453810302956,0.12191723849319135,esm_2,random
5,RandomForest,1,,0.9714406458670457,0.34413415935272035,0.3558774179870415,0.054287098065686296,0.14312160035530244,0.1517544928264836,0.04269953161592505,0.1154281690140845,0.12143581395348836,esm_2,random
6,KNN,2,,0.5063040162509066,0.4232906098590743,0.2805714275398459,0.13918877549027595,0.147233980692035,0.15902838711053052,0.10608196721311475,0.11249295774647887,0.11981395348837208,esm_2,random
7,Ridge,2,,0.6977901226099906,0.5082618092435809,0.3316551658737069,0.11713551756216913,0.1396553374405358,0.15180190026413937,0.09264091850462462,0.1094252287685484,0.12114393564337575,esm_2,random
8,RandomForest,2,,0.9722125331522163,0.5194242864220684,0.3533552832336042,0.056191668896694864,0.13823135468424078,0.15030692629757036,0.04405995316159249,0.11008732394366195,0.11957395348837205,esm_2,random
